sessionId,blockIndex,unityApplicationFps,testMode,closeRadius,weapon,phase,phaseStartIso,roundNumber,attemptInRound,roundEnded,timeSinceStartSec,timeSinceLastShotSec,stimulusMs,spikesSinceLastShot,spikeIndexInRound,stuttersMs,stutterMeanMs,stutterSdMs,stutterMinMs,stutterMaxMs,isHit,totalScore,outcome,playerFired,countedByStaircase,trialStartSec,spikeAtSec,firedAtSec,reactionSec,spikeDelaySec,windowSec,hitX,missDistX,towerX,ufoY,side,threshEstimateMs,sd,slopeEstimate,lapseEstimate,cfg_weapon,cfg_unityApplicationFps,cfg_practiceStuttersMs,cfg_swSpikeDelayMinSec,cfg_swSpikeDelayMaxSec,cfg_swWindowSec,cfg_swRespikeMinSec,cfg_swRespikeMaxSec,cfg_swMaxEarlyPerRound,cfg_maxSpikesPerRound,cfg_roundTimeoutSec,cfg_hitPoints,cfg_missPoints,cfg_stimMinMs,cfg_stimMaxMs,cfg_stimCount,cfg_threshMinMs,cfg_threshMaxMs,cfg_threshCount,cfg_slopeMin,cfg_slopeMax,cfg_slopeCount,cfg_lapseMin,cfg_lapseMax,cfg_lapseCount,cfg_guessRate,cfg_maxTrials,cfg_minTrials,cfg_stopSD
52,1,60,FrameTimeStutter,5.000,shockwave,practice,2026-09-16T14:00:23.3481072-04:00,5,4,0,52.7170,1.5825,50.000,0,1,,0.000,0.000,0.000,0.000,0,-70.00,early,1,0,46.0321,48.2464,52.7175,4.4711,1.7922,0.5000,17.1430,33.9332,-16.7903,8.8563,Right,127.500,71.914,4.500,0.0300,shockwave,60,450;300;200;100;50,1.5,3,0.5,1,2,1,10,0,100,-10,5,250,40,5,250,60,1,8,11,0,0.06,4,0.556,50,8,5
52,1,60,FrameTimeStutter,5.000,shockwave,practice,2026-09-16T14:00:23.3481072-04:00,5,5,0,55.9099,3.1930,50.000,1,2,50.00,50.000,0.000,50.000,50.000,0,-80.00,late,1,0,46.0321,55.1229,55.9104,0.7875,2.3503,0.5000,17.1430,33.9332,-16.7903,8.8563,Right,127.500,71.914,4.500,0.0300,shockwave,60,450;300;200;100;50,1.5,3,0.5,1,2,1,10,0,100,-10,5,250,40,5,250,60,1,8,11,0,0.06,4,0.556,50,8,5
52,1,60,FrameTimeStutter,5.000,shockwave,practice,2026-09-16T14:00:23.3481072-04:00,5,6,1,59.7622,3.8523,50.000,1,3,50.00,50.000,0.000,50.000,50.000,1,20.00,detected,1,0,46.0321,59.3762,59.7627,0.3865,1.5937,0.5000,12.0963,28.8866,-16.7903,8.8196,Right,127.500,71.914,4.500,0.0300,shockwave,60,450;300;200;100;50,1.5,3,0.5,1,2,1,10,0,100,-10,5,250,40,5,250,60,1,8,11,0,0.06,4,0.556,50,8,5
52,1,60,FrameTimeStutter,5.000,shockwave,main,2026-09-16T14:01:26.4830977-04:00,1,1,1,2.5327,2.5327,111.795,1,1,111.80,111.795,0.021,111.795,111.795,1,100.00,detected,1,1,0.0164,2.1289,2.5331,0.4043,1.9939,0.5000,-11.3730,0.4758,-11.8488,10.2091,Right,113.580,70.874,4.443,0.0297,shockwave,60,450;300;200;100;50,1.5,3,0.5,1,2,1,10,0,100,-10,5,250,40,5,250,60,1,8,11,0,0.06,4,0.556,50,8,5
52,1,60,FrameTimeStutter,5.000,shockwave,main,2026-09-16T14:01:26.4830977-04:00,2,1,1,8.6414,6.1087,99.231,1,1,99.23,99.231,0.015,99.231,99.231,1,200.00,detected,1,1,5.2561,8.2889,8.6419,0.3529,2.9281,0.5000,-5.7657,-14.4303,8.6646,9.6253,Left,100.018,68.379,4.411,0.0293,shockwave,60,450;300;200;100;50,1.5,3,0.5,1,2,1,10,0,100,-10,5,250,40,5,250,60,1,8,11,0,0.06,4,0.556,50,8,5
52,1,60,FrameTimeStutter,5.000,shockwave,main,2026-09-16T14:01:26.4830977-04:00,3,1,1,15.2040,6.5627,86.667,2,2,86.67;86.67,86.667,0.028,86.667,86.667,1,300.00,detected,1,1,11.3748,15.2012,15.2045,0.0034,1.4523,0.5000,7.1535,8.8450,-1.6915,6.2787,Right,87.271,64.714,4.400,0.0288,shockwave,60,450;300;200;100;50,1.5,3,0.5,1,2,1,10,0,100,-10,5,250,40,5,250,60,1,8,11,0,0.06,4,0.556,50,8,5
52,1,60,FrameTimeStutter,5.000,shockwave,main,2026-09-16T14:01:26.4830977-04:00,4,1,1,20.8017,5.5977,74.103,1,1,74.10,74.103,0.000,74.103,74.103,1,400.00,detected,1,1,17.8196,20.3665,20.8022,0.4357,2.4611,0.5000,-13.9401,8.5430,-22.4832,8.1236,Right,75.614,60.293,4.402,0.0284,shockwave,60,450;300;200;100;50,1.5,3,0.5,1,2,1,10,0,100,-10,5,250,40,5,250,60,1,8,11,0,0.06,4,0.556,50,8,5
52,1,60,FrameTimeStutter,5.000,shockwave,main,2026-09-16T14:01:26.4830977-04:00,5,1,0,26.0826,5.2809,61.538,1,1,61.54,61.539,0.010,61.539,61.539,0,390.00,late,1,1,23.5017,25.5140,26.0831,0.5691,1.9387,0.5000,0.8937,-14.4497,15.3433,8.9073,Left,118.573,59.902,4.380,0.0303,shockwave,60,450;300;200;100;50,1.5,3,0.5,1,2,1,10,0,100,-10,5,250,40,5,250,60,1,8,11,0,0.06,4,0.556,50,8,5
52,1,60,FrameTimeStutter,5.000,shockwave,main,2026-09-16T14:01:26.4830977-04:00,5,2,1,33.4140,7.3314,118.077,2,3,118.08;118.08,118.077,0.000,118.077,118.077,1,490.00,detected,1,1,23.5017,33.0109,33.4145,0.4036,1.4249,0.5000,7.7401,-7.6033,15.3433,8.8704,Left,108.940,56.380,4.401,0.0300,shockwave,60,450;300;200;100;50,1.5,3,0.5,1,2,1,10,0,100,-10,5,250,40,5,250,60,1,8,11,0,0.06,4,0.556,50,8,5
52,1,60,FrameTimeStutter,5.000,shockwave,main,2026-09-16T14:01:26.4830977-04:00,6,1,0,36.6339,3.2198,111.795,0,0,,0.000,0.000,0.000,0.000,0,480.00,early,1,0,36.1339,,36.6343,,,0.5000,1.5951,-9.4714,11.0666,8.8704,Left,108.940,56.380,4.401,0.0300,shockwave,60,450;300;200;100;50,1.5,3,0.5,1,2,1,10,0,100,-10,5,250,40,5,250,60,1,8,11,0,0.06,4,0.556,50,8,5
52,1,60,FrameTimeStutter,5.000,shockwave,main,2026-09-16T14:01:26.4830977-04:00,6,2,0,40.3982,3.7643,111.795,1,1,111.79,111.795,0.013,111.795,111.795,0,470.00,late,1,1,36.1339,38.9785,40.3986,1.4201,2.2267,0.5000,1.5951,-9.4714,11.0666,8.8704,Left,154.748,55.571,4.174,0.0317,shockwave,60,450;300;200;100;50,1.5,3,0.5,1,2,1,10,0,100,-10,5,250,40,5,250,60,1,8,11,0,0.06,4,0.556,50,8,5
52,1,60,FrameTimeStutter,5.000,shockwave,main,2026-09-16T14:01:26.4830977-04:00,6,3,1,45.1169,4.7187,149.487,1,2,149.49,149.487,0.000,149.487,149.487,1,570.00,detected,1,1,36.1339,44.7312,45.1173,0.3861,2.3289,0.5000,-6.0667,-17.1332,11.0666,8.1569,Left,146.576,54.947,4.129,0.0317,shockwave,60,450;300;200;100;50,1.5,3,0.5,1,2,1,10,0,100,-10,5,250,40,5,250,60,1,8,11,0,0.06,4,0.556,50,8,5
52,1,60,FrameTimeStutter,5.000,shockwave,main,2026-09-16T14:01:26.4830977-04:00,7,1,1,49.8790,4.7621,149.487,1,1,149.49,149.487,0.000,149.487,149.487,1,670.00,detected,1,1,47.8096,49.6253,49.8794,0.2541,1.6513,0.5000,25.4755,30.7868,-5.3112,9.1303,Right,138.999,53.586,4.113,0.0317,shockwave,60,450;300;200;100;50,1.5,3,0.5,1,2,1,10,0,100,-10,5,250,40,5,250,60,1,8,11,0,0.06,4,0.556,50,8,5
52,1,60,FrameTimeStutter,5.000,shockwave,main,2026-09-16T14:01:26.4830977-04:00,8,1,1,56.7710,6.8920,143.205,2,2,143.21;143.21,143.205,0.000,143.205,143.205,1,770.00,detected,1,1,52.5780,56.4182,56.7715,0.3533,1.4659,0.5000,8.0437,7.5267,0.5170,9.0299,Right,131.866,51.834,4.115,0.0316,shockwave,60,450;300;200;100;50,1.5,3,0.5,1,2,1,10,0,100,-10,5,250,40,5,250,60,1,8,11,0,0.06,4,0.556,50,8,5
52,1,60,FrameTimeStutter,5.000,shockwave,main,2026-09-16T14:01:26.4830977-04:00,9,1,1,62.8828,6.1118,136.923,1,1,136.92,136.923,0.000,136.923,136.923,1,870.00,detected,1,1,59.4877,62.5138,62.8834,0.3697,2.8809,0.5000,3.0205,-7.2841,10.3046,8.0578,Left,125.237,49.840,4.130,0.0317,shockwave,60,450;300;200;100;50,1.5,3,0.5,1,2,1,10,0,100,-10,5,250,40,5,250,60,1,8,11,0,0.06,4,0.556,50,8,5
52,1,60,FrameTimeStutter,5.000,shockwave,main,2026-09-16T14:01:26.4830977-04:00,10,1,1,70.3461,7.4633,136.923,2,2,136.92;136.92,136.923,0.000,136.923,136.923,1,970.00,detected,1,1,65.6001,69.9104,70.3466,0.4362,1.6542,0.5000,0.1383,-5.1842,5.3225,6.0778,Left,119.415,47.572,4.162,0.0316,shockwave,60,450;300;200;100;50,1.5,3,0.5,1,2,1,10,0,100,-10,5,250,40,5,250,60,1,8,11,0,0.06,4,0.556,50,8,5
52,1,60,FrameTimeStutter,5.000,shockwave,main,2026-09-16T14:01:26.4830977-04:00,11,1,1,77.5245,7.1783,124.359,2,2,124.36;124.36,124.359,0.000,124.359,124.359,1,1070.00,detected,1,1,73.0306,77.1052,77.5250,0.4198,1.5601,0.5000,-0.5676,10.1211,-10.6887,6.7540,Right,113.774,45.552,4.183,0.0317,shockwave,60,450;300;200;100;50,1.5,3,0.5,1,2,1,10,0,100,-10,5,250,40,5,250,60,1,8,11,0,0.06,4,0.556,50,8,5
52,1,60,FrameTimeStutter,5.000,shockwave,main,2026-09-16T14:01:26.4830977-04:00,12,1,0,81.4578,3.9334,105.513,0,0,,0.000,0.000,0.000,0.000,0,1060.00,early,1,0,80.2732,,81.4583,,,0.5000,12.1586,33.7773,-21.6187,7.0281,Right,113.774,45.552,4.183,0.0317,shockwave,60,450;300;200;100;50,1.5,3,0.5,1,2,1,10,0,100,-10,5,250,40,5,250,60,1,8,11,0,0.06,4,0.556,50,8,5
52,1,60,FrameTimeStutter,5.000,shockwave,main,2026-09-16T14:01:26.4830977-04:00,12,2,1,81.7910,0.3332,105.513,0,0,,0.000,0.000,0.000,0.000,0,1050.00,early,1,1,80.2732,,81.7916,,,0.5000,9.3670,30.9857,-21.6187,7.0730,Right,136.267,43.290,4.272,0.0301,shockwave,60,450;300;200;100;50,1.5,3,0.5,1,2,1,10,0,100,-10,5,250,40,5,250,60,1,8,11,0,0.06,4,0.556,50,8,5
52,1,60,FrameTimeStutter,5.000,shockwave,main,2026-09-16T14:01:26.4830977-04:00,13,1,0,85.8738,4.0828,149.487,0,0,,0.000,0.000,0.000,0.000,0,1040.00,early,1,0,84.5242,,85.8743,,,0.5000,-9.4111,-17.6312,8.2201,8.3309,Left,136.267,43.290,4.272,0.0301,shockwave,60,450;300;200;100;50,1.5,3,0.5,1,2,1,10,0,100,-10,5,250,40,5,250,60,1,8,11,0,0.06,4,0.556,50,8,5
52,1,60,FrameTimeStutter,5.000,shockwave,main,2026-09-16T14:01:26.4830977-04:00,13,2,1,87.1412,1.2674,149.487,0,0,,0.000,0.000,0.000,0.000,0,1030.00,early,1,1,84.5242,,87.1417,,,0.5000,-7.0742,-15.2943,8.2201,8.4893,Left,165.904,45.307,3.874,0.0319,shockwave,60,450;300;200;100;50,1.5,3,0.5,1,2,1,10,0,100,-10,5,250,40,5,250,60,1,8,11,0,0.06,4,0.556,50,8,5
52,1,60,FrameTimeStutter,5.000,shockwave,main,2026-09-16T14:01:26.4830977-04:00,14,1,1,92.3352,5.1940,168.333,1,1,168.33,168.334,0.010,168.334,168.334,1,1130.00,detected,1,1,89.8406,92.0649,92.3357,0.2708,2.0372,0.5000,8.3862,13.7605,-5.3743,7.5382,Right,160.758,44.642,3.869,0.0318,shockwave,60,450;300;200;100;50,1.5,3,0.5,1,2,1,10,0,100,-10,5,250,40,5,250,60,1,8,11,0,0.06,4,0.556,50,8,5
52,1,60,FrameTimeStutter,5.000,shockwave,main,2026-09-16T14:01:26.4830977-04:00,15,1,0,98.2886,5.9534,168.333,1,1,168.33,168.334,0.010,168.334,168.334,0,1120.00,late,1,1,95.0512,97.5862,98.2891,0.7029,2.3663,0.5000,-4.3016,5.7168,-10.0184,6.9365,Right,185.462,41.242,3.787,0.0320,shockwave,60,450;300;200;100;50,1.5,3,0.5,1,2,1,10,0,100,-10,5,250,40,5,250,60,1,8,11,0,0.06,4,0.556,50,8,5
52,1,60,FrameTimeStutter,5.000,shockwave,main,2026-09-16T14:01:26.4830977-04:00,15,2,1,103.4796,5.1909,187.180,1,2,187.18,187.180,0.000,187.180,187.180,1,1220.00,detected,1,1,95.0512,103.2135,103.4800,0.2666,2.8957,0.5000,-3.4971,6.5213,-10.0184,8.4871,Right,181.338,41.426,3.750,0.0320,shockwave,60,450;300;200;100;50,1.5,3,0.5,1,2,1,10,0,100,-10,5,250,40,5,250,60,1,8,11,0,0.06,4,0.556,50,8,5
