sessionId,blockIndex,blockOrdinal,latinRow,latinOrder,weaponRun,unityApplicationFps,testMode,closeRadius,weapon,phase,phaseStartIso,roundNumber,frameIndex,timeSinceStartSec,unscaledDeltaMs,mouseX,mouseY,mouseDeltaX,mouseDeltaY,ufoX,ufoY,towerX,side,leftButtonDown,leftButtonPressed,fireKeyDown,shotFired,shotHitX,stimulusMs,spikeFired,stutterMs,windowOpen,threshEstimateMs,sd,slopeEstimate,lapseEstimate,accuracy,score,cfg_weapon,cfg_unityApplicationFps,cfg_practiceStuttersMs,cfg_practiceRepeatStuttersMs,cfg_swSpikeDelayMinSec,cfg_swSpikeDelayMaxSec,cfg_swWindowSec,cfg_swRespikeMinSec,cfg_swRespikeMaxSec,cfg_swMaxEarlyPerRound,cfg_maxSpikesPerRound,cfg_roundTimeoutSec,cfg_hitPoints,cfg_missPoints,cfg_stimMinMs,cfg_stimMaxMs,cfg_stimCount,cfg_threshMinMs,cfg_threshMaxMs,cfg_threshCount,cfg_slopeMin,cfg_slopeMax,cfg_slopeCount,cfg_lapseMin,cfg_lapseMax,cfg_lapseCount,cfg_guessRate,cfg_maxTrials,cfg_minTrials,cfg_stopSD
3,3,1,3,3;4;2;1,1,500,FrameTimeStutter,5.000,laser,practice,2026-09-21T11:53:05.8809203-04:00,3,2248,6.75511,2.3131,689.76,1322.85,0.000,0.000,-9.7575,8.9479,-11.2083,Right,0,0,0,0,0.0000,200.000,0,0.000,0,127.500,71.914,4.000,0.0300,0.0000,-20.00,laser,500,450;300;200;100;50,450,1.5,3,0.35,1,2,1,10,20,100,-10,5,250,40,5,250,60,1,7,10,0,0.06,4,0.222,50,8,5
3,3,1,3,3;4;2;1,1,500,FrameTimeStutter,5.000,laser,practice,2026-09-21T11:53:05.8809203-04:00,3,2249,6.75774,2.6293,720.40,1306.63,17.000,-9.000,-9.7575,8.9479,-11.2083,Right,0,0,0,0,0.0000,200.000,0,0.000,0,127.500,71.914,4.000,0.0300,0.0000,-20.00,laser,500,450;300;200;100;50,450,1.5,3,0.35,1,2,1,10,20,100,-10,5,250,40,5,250,60,1,7,10,0,0.06,4,0.222,50,8,5
3,3,1,3,3;4;2;1,1,500,FrameTimeStutter,5.000,laser,practice,2026-09-21T11:53:05.8809203-04:00,3,2250,6.76012,2.3766,720.40,1306.63,0.000,0.000,-9.7575,8.9479,-11.2083,Right,0,0,0,0,0.0000,200.000,0,0.000,0,127.500,71.914,4.000,0.0300,0.0000,-20.00,laser,500,450;300;200;100;50,450,1.5,3,0.35,1,2,1,10,20,100,-10,5,250,40,5,250,60,1,7,10,0,0.06,4,0.222,50,8,5
3,3,1,3,3;4;2;1,1,500,FrameTimeStutter,5.000,laser,practice,2026-09-21T11:53:05.8809203-04:00,3,2251,6.76254,2.4159,720.40,1306.63,0.000,0.000,-9.7575,8.9479,-11.2083,Right,0,0,0,0,0.0000,200.000,0,0.000,0,127.500,71.914,4.000,0.0300,0.0000,-20.00,laser,500,450;300;200;100;50,450,1.5,3,0.35,1,2,1,10,20,100,-10,5,250,40,5,250,60,1,7,10,0,0.06,4,0.222,50,8,5
3,3,1,3,3;4;2;1,1,500,FrameTimeStutter,5.000,laser,practice,2026-09-21T11:53:05.8809203-04:00,3,2252,6.76503,2.4980,734.82,1292.22,8.000,-8.000,-9.7575,8.9479,-11.2083,Right,0,0,0,0,0.0000,200.000,0,0.000,0,127.500,71.914,4.000,0.0300,0.0000,-20.00,laser,500,450;300;200;100;50,450,1.5,3,0.35,1,2,1,10,20,100,-10,5,250,40,5,250,60,1,7,10,0,0.06,4,0.222,50,8,5
3,3,1,3,3;4;2;1,1,500,FrameTimeStutter,5.000,laser,practice,2026-09-21T11:53:05.8809203-04:00,3,2253,6.76751,2.4769,734.82,1292.22,0.000,0.000,-9.7575,8.9479,-11.2083,Right,0,0,0,0,0.0000,200.000,0,0.000,0,127.500,71.914,4.000,0.0300,0.0000,-20.00,laser,500,450;300;200;100;50,450,1.5,3,0.35,1,2,1,10,20,100,-10,5,250,40,5,250,60,1,7,10,0,0.06,4,0.222,50,8,5
3,3,1,3,3;4;2;1,1,500,FrameTimeStutter,5.000,laser,practice,2026-09-21T11:53:05.8809203-04:00,3,2254,6.76983,2.3198,734.82,1292.22,0.000,0.000,-9.7575,8.9479,-11.2083,Right,0,0,0,0,0.0000,200.000,0,0.000,0,127.500,71.914,4.000,0.0300,0.0000,-20.00,laser,500,450;300;200;100;50,450,1.5,3,0.35,1,2,1,10,20,100,-10,5,250,40,5,250,60,1,7,10,0,0.06,4,0.222,50,8,5
3,3,1,3,3;4;2;1,1,500,FrameTimeStutter,5.000,laser,practice,2026-09-21T11:53:05.8809203-04:00,3,2255,6.77220,2.3706,734.82,1292.22,0.000,0.000,-9.7575,8.9479,-11.2083,Right,0,0,0,0,0.0000,200.000,0,0.000,0,127.500,71.914,4.000,0.0300,0.0000,-20.00,laser,500,450;300;200;100;50,450,1.5,3,0.35,1,2,1,10,20,100,-10,5,250,40,5,250,60,1,7,10,0,0.06,4,0.222,50,8,5
3,3,1,3,3;4;2;1,1,500,FrameTimeStutter,5.000,laser,practice,2026-09-21T11:53:05.8809203-04:00,3,2256,6.77473,2.5302,734.82,1277.80,0.000,-8.000,-9.7575,8.9479,-11.2083,Right,0,0,0,0,0.0000,200.000,0,0.000,0,127.500,71.914,4.000,0.0300,0.0000,-20.00,laser,500,450;300;200;100;50,450,1.5,3,0.35,1,2,1,10,20,100,-10,5,250,40,5,250,60,1,7,10,0,0.06,4,0.222,50,8,5
3,3,1,3,3;4;2;1,1,500,FrameTimeStutter,5.000,laser,practice,2026-09-21T11:53:05.8809203-04:00,3,2257,6.77714,2.4111,734.82,1277.80,0.000,0.000,-9.7575,8.9479,-11.2083,Right,0,0,0,0,0.0000,200.000,0,0.000,0,127.500,71.914,4.000,0.0300,0.0000,-20.00,laser,500,450;300;200;100;50,450,1.5,3,0.35,1,2,1,10,20,100,-10,5,250,40,5,250,60,1,7,10,0,0.06,4,0.222,50,8,5
3,3,1,3,3;4;2;1,1,500,FrameTimeStutter,5.000,laser,practice,2026-09-21T11:53:05.8809203-04:00,3,2258,6.77968,2.5333,734.82,1277.80,0.000,0.000,-9.7575,8.9479,-11.2083,Right,0,0,0,0,0.0000,200.000,0,0.000,0,127.500,71.914,4.000,0.0300,0.0000,-20.00,laser,500,450;300;200;100;50,450,1.5,3,0.35,1,2,1,10,20,100,-10,5,250,40,5,250,60,1,7,10,0,0.06,4,0.222,50,8,5
3,3,1,3,3;4;2;1,1,500,FrameTimeStutter,5.000,laser,practice,2026-09-21T11:53:05.8809203-04:00,3,2259,6.78216,2.4820,720.40,1259.78,-8.000,-10.000,-9.7575,8.9479,-11.2083,Right,0,0,0,0,0.0000,200.000,0,0.000,0,127.500,71.914,4.000,0.0300,0.0000,-20.00,laser,500,450;300;200;100;50,450,1.5,3,0.35,1,2,1,10,20,100,-10,5,250,40,5,250,60,1,7,10,0,0.06,4,0.222,50,8,5
3,3,1,3,3;4;2;1,1,500,FrameTimeStutter,5.000,laser,practice,2026-09-21T11:53:05.8809203-04:00,3,2260,6.78498,2.8228,720.40,1259.78,0.000,0.000,-9.7575,8.9479,-11.2083,Right,0,0,0,0,0.0000,200.000,0,0.000,0,127.500,71.914,4.000,0.0300,0.0000,-20.00,laser,500,450;300;200;100;50,450,1.5,3,0.35,1,2,1,10,20,100,-10,5,250,40,5,250,60,1,7,10,0,0.06,4,0.222,50,8,5
3,3,1,3,3;4;2;1,1,500,FrameTimeStutter,5.000,laser,practice,2026-09-21T11:53:05.8809203-04:00,3,2261,6.78736,2.3783,720.40,1259.78,0.000,0.000,-9.7575,8.9479,-11.2083,Right,0,0,0,0,0.0000,200.000,0,0.000,0,127.500,71.914,4.000,0.0300,0.0000,-20.00,laser,500,450;300;200;100;50,450,1.5,3,0.35,1,2,1,10,20,100,-10,5,250,40,5,250,60,1,7,10,0,0.06,4,0.222,50,8,5
3,3,1,3,3;4;2;1,1,500,FrameTimeStutter,5.000,laser,practice,2026-09-21T11:53:05.8809203-04:00,3,2262,6.78971,2.3545,720.40,1259.78,0.000,0.000,-9.7575,8.9479,-11.2083,Right,0,0,0,0,0.0000,200.000,0,0.000,0,127.500,71.914,4.000,0.0300,0.0000,-20.00,laser,500,450;300;200;100;50,450,1.5,3,0.35,1,2,1,10,20,100,-10,5,250,40,5,250,60,1,7,10,0,0.06,4,0.222,50,8,5
3,3,1,3,3;4;2;1,1,500,FrameTimeStutter,5.000,laser,practice,2026-09-21T11:53:05.8809203-04:00,3,2263,6.79198,2.2651,720.40,1259.78,0.000,0.000,-9.7575,8.9479,-11.2083,Right,0,0,0,0,0.0000,200.000,0,0.000,0,127.500,71.914,4.000,0.0300,0.0000,-20.00,laser,500,450;300;200;100;50,450,1.5,3,0.35,1,2,1,10,20,100,-10,5,250,40,5,250,60,1,7,10,0,0.06,4,0.222,50,8,5
